student_id,course,status,term,grade_received
S05709,English I,completed,summer_previous,D
S05709,Biology,completed,summer_previous,B
S05709,Geometry,completed,spring_previous,C
S05709,English II,completed,spring_previous,C
S05709,World History,completed,fall_previous,D
S05709,Algebra II,completed,spring_previous,B
S05709,English III,completed,spring_previous,A
S05709,Chemistry,completed,fall_previous,B
S05709,U.S. History,completed,fall_previous,C
S05710,Algebra I,completed,summer_previous,C
S05710,English I,completed,summer_previous,B
S05710,Biology,completed,fall_previous,C
S05710,Geometry,completed,fall_previous,B
S05710,English II,completed,spring_previous,D
S05710,World History,completed,summer_previous,C
S05710,Algebra II,completed,summer_previous,D
S05710,English III,completed,spring_previous,B
S05710,Chemistry,completed,summer_previous,C
S05710,U.S. History,completed,summer_previous,B
S05711,Algebra I,completed,spring_previous,C
S05711,English I,failed_or_missing,fall_previous,F
S05711,Biology,completed,spring_previous,B
S05711,Geometry,completed,summer_previous,A
S05711,English II,failed_or_missing,fall_previous,F
S05711,World History,completed,summer_previous,B
S05712,Algebra I,completed,fall_previous,C
S05712,English I,completed,fall_previous,A
S05712,Biology,completed,fall_previous,C
S05712,Geometry,completed,spring_previous,B
S05712,English II,completed,summer_previous,C
S05712,World History,completed,spring_previous,B
S05712,Algebra II,completed,summer_previous,C
S05712,English III,completed,summer_previous,B
S05712,Chemistry,completed,fall_previous,A
S05712,U.S. History,completed,spring_previous,B
S05713,Algebra I,completed,summer_previous,C
S05713,English I,completed,fall_previous,C
S05713,Biology,completed,spring_previous,C
S05714,Algebra I,completed,fall_previous,B
S05714,English I,completed,summer_previous,A
S05714,Biology,completed,spring_previous,C
S05714,Geometry,completed,summer_previous,D
S05714,English II,completed,fall_previous,C
S05714,World History,completed,spring_previous,D
S05714,Algebra II,failed_or_missing,spring_previous,F
S05714,English III,completed,fall_previous,D
S05714,Chemistry,completed,spring_previous,C
S05714,U.S. History,completed,spring_previous,D
S05715,Algebra I,completed,spring_previous,B
S05715,English I,completed,fall_previous,B
S05715,Biology,completed,summer_previous,C
S05715,Geometry,completed,fall_previous,A
S05715,English II,completed,summer_previous,C
S05715,World History,completed,summer_previous,A
S05716,Algebra I,failed_or_missing,fall_previous,F
S05716,English I,failed_or_missing,spring_previous,F
S05716,Biology,completed,summer_previous,B
S05716,Geometry,completed,spring_previous,C
S05716,English II,completed,summer_previous,C
S05716,World History,failed_or_missing,spring_previous,F
S05716,Algebra II,completed,fall_previous,A
S05716,English III,completed,fall_previous,B
S05716,Chemistry,completed,spring_previous,A
S05716,U.S. History,completed,summer_previous,D
S05717,Algebra I,completed,spring_previous,D
S05717,English I,completed,fall_previous,C
S05717,Biology,completed,spring_previous,B
S05717,Geometry,completed,summer_previous,D
S05717,English II,completed,fall_previous,D
S05717,World History,completed,spring_previous,D
S05717,Algebra II,completed,fall_previous,C
S05717,English III,completed,summer_previous,C
S05717,Chemistry,completed,spring_previous,C
S05717,U.S. History,failed_or_missing,fall_previous,F
S05720,Algebra I,failed_or_missing,fall_previous,F
S05720,English I,completed,fall_previous,C
S05720,Biology,completed,fall_previous,A
S05720,Geometry,completed,spring_previous,B
S05720,English II,failed_or_missing,fall_previous,F
S05720,World History,completed,fall_previous,C
S05721,Algebra I,completed,spring_previous,C
S05721,English I,failed_or_missing,fall_previous,F
S05721,Biology,completed,summer_previous,D
S05722,Algebra I,failed_or_missing,spring_previous,F
S05722,English I,failed_or_missing,spring_previous,F
S05722,Biology,completed,fall_previous,A
S05722,Geometry,completed,spring_previous,B
S05722,English II,completed,fall_previous,C
S05722,World History,failed_or_missing,fall_previous,F
S05722,Algebra II,completed,summer_previous,B
S05722,English III,completed,spring_previous,D
S05722,Chemistry,completed,fall_previous,D
S05722,U.S. History,completed,fall_previous,D
S05723,Algebra I,completed,fall_previous,D
S05723,English I,failed_or_missing,fall_previous,F
S05723,Biology,completed,spring_previous,C
S05725,Algebra I,completed,summer_previous,B
S05725,English I,completed,summer_previous,B
S05725,Biology,completed,fall_previous,B
S05725,Geometry,completed,spring_previous,B
S05725,English II,completed,spring_previous,B
S05725,World History,completed,fall_previous,B
S05727,Algebra I,completed,fall_previous,C
S05727,English I,completed,summer_previous,D
S05727,Biology,completed,summer_previous,B
S05727,Geometry,completed,fall_previous,D
S05727,English II,completed,summer_previous,A
S05727,World History,completed,fall_previous,D
S05727,Algebra II,completed,spring_previous,B
S05727,English III,completed,summer_previous,A
S05727,Chemistry,completed,fall_previous,D
S05727,U.S. History,completed,spring_previous,C
S05728,Algebra I,completed,summer_previous,B
S05728,English I,completed,summer_previous,A
S05728,Biology,completed,summer_previous,B
S05729,Algebra I,completed,summer_previous,A
S05729,English I,completed,fall_previous,C
S05729,Biology,completed,summer_previous,A
S05730,Algebra I,completed,fall_previous,B
S05730,English I,completed,summer_previous,B
S05730,Biology,completed,summer_previous,D
S05731,Algebra I,completed,fall_previous,B
S05731,English I,completed,fall_previous,C
S05731,Biology,completed,spring_previous,C
S05731,Geometry,failed_or_missing,spring_previous,F
S05731,English II,completed,summer_previous,C
S05731,World History,completed,spring_previous,C
S05731,Algebra II,completed,spring_previous,A
S05731,English III,completed,spring_previous,D
S05731,Chemistry,completed,spring_previous,C
S05731,U.S. History,failed_or_missing,spring_previous,F
S05732,Algebra I,completed,fall_previous,B
S05732,English I,completed,spring_previous,D
S05732,Biology,failed_or_missing,fall_previous,F
S05732,Geometry,completed,spring_previous,C
S05732,English II,completed,summer_previous,B
S05732,World History,completed,spring_previous,C
S05732,Algebra II,completed,summer_previous,A
S05732,English III,completed,summer_previous,A
S05732,Chemistry,completed,fall_previous,C
S05732,U.S. History,completed,summer_previous,C
S05734,Algebra I,completed,spring_previous,C
S05734,English I,completed,spring_previous,D
S05734,Biology,completed,fall_previous,A
S05734,Geometry,completed,fall_previous,D
S05734,English II,completed,fall_previous,C
S05734,World History,completed,summer_previous,B
S05735,Algebra I,completed,fall_previous,A
S05735,English I,failed_or_missing,fall_previous,F
S05735,Biology,completed,fall_previous,B
S05737,Algebra I,failed_or_missing,spring_previous,F
S05737,English I,completed,fall_previous,D
S05737,Biology,completed,fall_previous,A
S05739,Algebra I,completed,summer_previous,D
S05739,English I,completed,fall_previous,C
S05739,Biology,completed,spring_previous,B
S05739,Geometry,completed,spring_previous,D
S05739,English II,completed,spring_previous,B
S05739,World History,completed,summer_previous,C
S05741,Algebra I,completed,spring_previous,B
S05741,English I,completed,spring_previous,D
S05741,Biology,completed,spring_previous,B
S05741,Geometry,completed,fall_previous,B
S05741,English II,completed,spring_previous,C
S05741,World History,completed,summer_previous,D
S05741,Algebra II,completed,summer_previous,D
S05741,English III,completed,fall_previous,B
S05741,Chemistry,completed,spring_previous,C
S05741,U.S. History,completed,fall_previous,B
S05742,Algebra I,completed,fall_previous,C
S05742,English I,completed,fall_previous,C
S05742,Biology,completed,summer_previous,D
S05743,Algebra I,completed,spring_previous,A
S05743,English I,completed,fall_previous,D
S05743,Biology,completed,spring_previous,D
S05743,Geometry,completed,spring_previous,C
S05743,English II,completed,spring_previous,A
S05743,World History,completed,spring_previous,B
S05744,Algebra I,completed,fall_previous,D
S05744,English I,completed,spring_previous,C
S05744,Biology,completed,spring_previous,C
S05745,Algebra I,completed,spring_previous,D
S05745,English I,completed,spring_previous,C
S05745,Biology,completed,fall_previous,C
S05746,Algebra I,completed,fall_previous,D
S05746,English I,completed,summer_previous,C
S05746,Biology,completed,fall_previous,B
S05746,Geometry,completed,summer_previous,C
S05746,English II,completed,fall_previous,B
S05746,World History,completed,fall_previous,A
S05747,Algebra I,failed_or_missing,fall_previous,F
S05747,English I,completed,fall_previous,C
S05747,Biology,failed_or_missing,spring_previous,F
S05748,Algebra I,failed_or_missing,spring_previous,F
S05748,English I,completed,spring_previous,C
S05748,Biology,completed,summer_previous,A
S05749,Algebra I,completed,summer_previous,A
S05749,English I,completed,fall_previous,B
S05749,Biology,completed,spring_previous,B
S05749,Geometry,completed,summer_previous,C
S05749,English II,failed_or_missing,fall_previous,F
S05749,World History,completed,fall_previous,B
S05750,Algebra I,completed,summer_previous,C
S05750,English I,completed,summer_previous,C
S05750,Biology,completed,fall_previous,B
S05750,Geometry,completed,fall_previous,B
S05750,English II,completed,spring_previous,D
S05750,World History,failed_or_missing,fall_previous,F
S05750,Algebra II,failed_or_missing,fall_previous,F
S05750,English III,completed,spring_previous,B
S05750,Chemistry,completed,summer_previous,C
S05750,U.S. History,completed,summer_previous,D
S05752,Algebra I,completed,fall_previous,D
S05752,English I,failed_or_missing,fall_previous,F
S05752,Biology,completed,fall_previous,A
S05752,Geometry,completed,spring_previous,C
S05752,English II,completed,fall_previous,C
S05752,World History,completed,summer_previous,B
S05752,Algebra II,failed_or_missing,fall_previous,F
S05752,English III,completed,fall_previous,C
S05752,Chemistry,completed,spring_previous,B
S05752,U.S. History,completed,summer_previous,C
S05753,Algebra I,completed,fall_previous,B
S05753,English I,completed,summer_previous,B
S05753,Biology,failed_or_missing,spring_previous,F
S05753,Geometry,completed,spring_previous,C
S05753,English II,completed,fall_previous,C
S05753,World History,failed_or_missing,fall_previous,F
S05753,Algebra II,completed,spring_previous,C
S05753,English III,completed,summer_previous,C
S05753,Chemistry,completed,spring_previous,D
S05753,U.S. History,completed,fall_previous,C
S05755,Algebra I,failed_or_missing,spring_previous,F
S05755,English I,failed_or_missing,spring_previous,F
S05755,Biology,failed_or_missing,spring_previous,F
S05755,Geometry,completed,fall_previous,B
S05755,English II,completed,spring_previous,B
S05755,World History,completed,summer_previous,B
S05757,Algebra I,completed,summer_previous,B
S05757,English I,completed,spring_previous,C
S05757,Biology,completed,fall_previous,B
S05757,Geometry,completed,summer_previous,C
S05757,English II,completed,spring_previous,C
S05757,World History,failed_or_missing,spring_previous,F
S05758,Algebra I,completed,fall_previous,B
S05758,English I,completed,summer_previous,C
S05758,Biology,failed_or_missing,spring_previous,F
S05758,Geometry,completed,spring_previous,A
S05758,English II,completed,summer_previous,D
S05758,World History,completed,summer_previous,D
S05759,Algebra I,completed,summer_previous,D
S05759,English I,completed,summer_previous,D
S05759,Biology,completed,summer_previous,B
S05759,Geometry,completed,fall_previous,C
S05759,English II,completed,summer_previous,A
S05759,World History,completed,fall_previous,C
S05759,Algebra II,completed,fall_previous,C
S05759,English III,completed,fall_previous,C
S05759,Chemistry,failed_or_missing,fall_previous,F
S05759,U.S. History,completed,summer_previous,B
S05760,Algebra I,completed,summer_previous,C
S05760,English I,completed,summer_previous,A
S05760,Biology,completed,summer_previous,D
