student_id,course,violation_type,required_prerequisite,may_take_concurrently,summer_only,notes
S04816,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S04816,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S04817,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S04817,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S04818,Algebra II,missing_prerequisite,Geometry,no,no,Cannot take Algebra II before Geometry.
S04818,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S04818,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S04818,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S04819,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S04819,Geometry,missing_prerequisite,Algebra I,no,no,Cannot take Geometry before Algebra I.
S04819,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S04820,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S04822,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S04822,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S04822,Geometry,missing_prerequisite,Algebra I,no,no,Cannot take Geometry before Algebra I.
S04823,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S04823,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S04824,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S04824,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S04825,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S04825,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S04826,English II,missing_prerequisite,English I,no,no,English sequence must be in order.
S04827,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S04828,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S04828,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S04828,English II,missing_prerequisite,English I,no,no,English sequence must be in order.
S04829,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S04829,Geometry,missing_prerequisite,Algebra I,no,no,Cannot take Geometry before Algebra I.
S04829,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S04830,Chemistry,missing_prerequisite,Biology,no,no,Chemistry follows Biology.
S04830,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S04830,English II,missing_prerequisite,English I,no,no,English sequence must be in order.
S04832,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S04832,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S04832,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S04833,Chemistry,missing_prerequisite,Biology,no,no,Chemistry follows Biology.
S04833,Algebra II,missing_prerequisite,Geometry,no,no,Cannot take Algebra II before Geometry.
S04833,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S04835,Algebra II,missing_prerequisite,Geometry,no,no,Cannot take Algebra II before Geometry.
S04837,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S04838,Algebra II,missing_prerequisite,Geometry,no,no,Cannot take Algebra II before Geometry.
S04838,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S04838,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S04838,Geometry,missing_prerequisite,Algebra I,no,no,Cannot take Geometry before Algebra I.
S04838,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S04839,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S04839,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S04840,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S04840,English II,missing_prerequisite,English I,no,no,English sequence must be in order.
S04841,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S04841,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S04842,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S04843,Geometry,missing_prerequisite,Algebra I,no,no,Cannot take Geometry before Algebra I.
S04843,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S04844,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S04844,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S04845,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S04845,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S04848,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S04849,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S04849,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S04849,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S04850,Chemistry,missing_prerequisite,Biology,no,no,Chemistry follows Biology.
S04850,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S04850,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S04851,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S04851,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S04852,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S04853,Chemistry,missing_prerequisite,Biology,no,no,Chemistry follows Biology.
S04853,Geometry,missing_prerequisite,Algebra I,no,no,Cannot take Geometry before Algebra I.
S04853,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S04853,English II,missing_prerequisite,English I,no,no,English sequence must be in order.
S04854,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S04854,English II,missing_prerequisite,English I,no,no,English sequence must be in order.
S04855,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S04856,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S04856,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S04857,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S04857,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S04858,Algebra II,missing_prerequisite,Geometry,no,no,Cannot take Algebra II before Geometry.
S04858,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S04858,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S04858,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S04858,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S04859,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S04859,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S04860,Chemistry,missing_prerequisite,Biology,no,no,Chemistry follows Biology.
S04860,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S04860,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S04860,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S04860,Geometry,missing_prerequisite,Algebra I,no,no,Cannot take Geometry before Algebra I.
S04860,English II,missing_prerequisite,English I,no,no,English sequence must be in order.
S04862,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S04864,Algebra II,missing_prerequisite,Geometry,no,no,Cannot take Algebra II before Geometry.
S04864,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S04864,English II,missing_prerequisite,English I,no,no,English sequence must be in order.
S04867,Chemistry,missing_prerequisite,Biology,no,no,Chemistry follows Biology.
S04867,Calculus,missing_prerequisite,Precalculus,no,no,Cannot take Calculus before Precalculus.
S04867,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S04868,Algebra II,missing_prerequisite,Geometry,no,no,Cannot take Algebra II before Geometry.
S04868,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S04868,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S04869,Chemistry,missing_prerequisite,Biology,no,no,Chemistry follows Biology.
S04869,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S04869,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S04869,Geometry,missing_prerequisite,Algebra I,no,no,Cannot take Geometry before Algebra I.
S04869,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S04869,English II,missing_prerequisite,English I,no,no,English sequence must be in order.
S04870,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S04870,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S04871,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S04871,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S04872,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S04872,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S04872,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S04873,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S04874,Chemistry,missing_prerequisite,Biology,no,no,Chemistry follows Biology.
S04874,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S04874,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S04874,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S04875,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S04875,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S04876,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S04876,English II,missing_prerequisite,English I,no,no,English sequence must be in order.
S04876,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S04877,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S04877,English IV,missing_prerequisite,English III,no,no,English sequence must be in order.
S04877,English II,missing_prerequisite,English I,no,no,English sequence must be in order.
S04878,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S04878,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S04878,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S04879,Chemistry,missing_prerequisite,Biology,no,no,Chemistry follows Biology.
S04879,English III,missing_prerequisite,English II,no,no,English sequence must be in order.
S04879,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S04880,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S04881,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
S04882,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S04883,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S04884,Physics,missing_prerequisite,Chemistry,no,no,Physics follows Chemistry.
S04884,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S04885,Algebra II,missing_prerequisite,Geometry,no,no,Cannot take Algebra II before Geometry.
S04885,Spanish II,missing_prerequisite,Spanish I,no,no,Language sequence must be in order.
S04886,Precalculus,missing_prerequisite,Algebra II,no,no,Cannot take Precalculus before Algebra II.
